,CustomerID,NIK,Annual_Income,Spending_Score,Profession,Work_Experience,Family_Size,province,city,district,gender,birth_datetime,birthday,age,regist_code,birth_year,generation
460,718,9112076905060010,103739000,62,Healthcare,6,4,PAPUA,KAB PEGUNUNGAN BINTANG,Kiwirok Timur,Female,2006-05-29,29 May 2006,17,10,2006,Gen. Z (Zoomers)
461,720,3314075310860015,145648000,21,Healthcare,7,6,JAWA TENGAH,KAB. SRAGEN,Sambungmacan,Female,1986-10-13,13 October 1986,37,15,1986,Gen. Y (Millenials)
462,721,9123321703870012,85737000,37,Executive,0,3,PAPUA,KAB. LANNY JAYA,Karu,Male,1987-03-17,17 March 1987,36,12,1987,Gen. Y (Millenials)
463,722,3271044801960011,99950000,20,Entertainment,0,4,JAWA BARAT,KOTA BOGOR,Bogor Barat,Female,1996-01-08,08 January 1996,27,11,1996,Gen. Y (Millenials)
464,726,1504024911030013,59844000,79,Doctor,0,1,JAMBI,KAB. BATANGHARI,Muara Tembesi,Female,2003-11-09,09 November 2003,20,13,2003,Gen. Z (Zoomers)
465,728,1310020705710004,172841000,4,Engineer,0,1,SUMATERA BARAT,KAB. DHARMASRAYA,Pulau Punjung,Male,1971-05-07,07 May 1971,52,4,1971,Gen. X
466,730,3603272111870015,173807000,42,Artist,0,2,BANTEN,KAB. TANGERANG,Sukamulya,Male,1987-11-21,21 November 1987,36,15,1987,Gen. Y (Millenials)
467,731,1104203004630019,185794000,69,Entertainment,7,1,ACEH,KAB. ACEH TENGAH,Bies,Male,1963-04-30,30 April 1963,60,19,1963,Boomers
468,734,1408024504820013,118122000,52,Entertainment,0,6,RIAU,KAB. SIAK,Sungai Apit,Female,1982-04-05,05 April 1982,41,13,1982,Gen. Y (Millenials)
469,735,9128031910850015,99964000,11,Healthcare,7,4,PAPUA,KAB. DEIYAI,Bowobado,Male,1985-10-19,19 October 1985,38,15,1985,Gen. Y (Millenials)
470,737,9209076603900019,189630000,53,Executive,5,5,PAPUA BARAT,KAB. TAMBRAUW,Syujak,Female,1990-03-26,26 March 1990,33,19,1990,Gen. Y (Millenials)
471,738,1210070805590019,125510000,6,Healthcare,3,3,SUMATERA UTARA,KAB. LABUHANBATU,Bilah Barat,Male,1959-05-08,08 May 1959,64,19,1959,Boomers
472,739,1671142506040004,101799000,49,Engineer,1,1,SUMATERA SELATAN,KOTA PALEMBANG,Plaju,Male,2004-06-25,25 June 2004,19,4,2004,Gen. Z (Zoomers)
473,743,3301206912800002,53832000,56,Entertainment,4,1,JAWA TENGAH,KAB. CILACAP,Bantarsari,Female,1980-12-29,29 December 1980,42,2,1980,Gen. X
474,744,5306166006930014,140190000,49,Engineer,1,4,NUSA TENGGARA TIMUR,KAB. FLORES TIMUR,Ile Bura,Female,1993-06-20,20 June 1993,30,14,1993,Gen. Y (Millenials)
475,748,3217165210690010,176885000,10,Entertainment,0,3,JAWA BARAT,KAB. BANDUNG BARAT,Saguling,Female,1969-10-12,12 October 1969,54,10,1969,Gen. X
476,749,3603054605820006,111174000,28,Artist,4,5,BANTEN,KAB. TANGERANG,Cisoka,Female,1982-05-06,06 May 1982,41,6,1982,Gen. Y (Millenials)
477,751,9107222709860009,149103000,3,Healthcare,10,1,PAPUA,KAB. PUNCAK JAYA,Yambi,Male,1986-09-27,27 September 1986,37,9,1986,Gen. Y (Millenials)
478,753,7326166909730018,183548000,85,Entertainment,1,4,SULAWESI SELATAN,KAB. TORAJA UTARA,Tondon,Female,1973-09-29,29 September 1973,50,18,1973,Gen. X
479,755,3574016411060016,63557000,3,Marketing,1,1,JAWA TIMUR,KOTA PROBOLINGGO,Kademangan,Female,2006-11-24,24 November 2006,17,16,2006,Gen. Z (Zoomers)
480,760,1271204110770019,62628000,64,Entertainment,8,6,SUMATERA UTARA,KOTA MEDAN,Medan Timur,Female,1977-10-01,01 October 1977,46,19,1977,Gen. X
481,761,1216027010980018,51700000,17,Healthcare,4,6,SUMATERA UTARA,KAB. HUMBANG HASUNDUTAN,Pollung,Female,1998-10-30,30 October 1998,25,18,1998,Gen. Z (Zoomers)
482,763,1307132304590014,93000000,67,Lawyer,0,2,SUMATERA BARAT,KAB. LIMA PULUH KOTA,Akabiluru,Male,1959-04-23,23 April 1959,64,14,1959,Boomers
483,766,1113075208670008,171560000,78,Engineer,0,2,ACEH,KAB. GAYO LUES,Puteri Betung,Female,1967-08-12,12 August 1967,56,8,1967,Gen. X
484,767,1107061709650003,156366000,60,Entertainment,8,1,ACEH,KAB. PIDIE,Geulumpang Tiga,Male,1965-09-17,17 September 1965,58,3,1965,Gen. X
485,769,7402116512980019,106569000,84,Engineer,1,3,SULAWESI TENGGARA,KAB. KONAWE,Soropia,Female,1998-12-25,25 December 1998,24,19,1998,Gen. Z (Zoomers)
486,770,3306133006950009,173009000,25,Healthcare,9,6,JAWA TENGAH,KAB. PURWOREJO,Bruno,Male,1995-06-30,30 June 1995,28,9,1995,Gen. Y (Millenials)
487,772,7326031001670017,104600000,57,Entertainment,6,3,SULAWESI SELATAN,KAB. TORAJA UTARA,Nanggala,Male,1967-01-10,10 January 1967,56,17,1967,Gen. X
488,776,6302185204590002,71305000,39,Artist,9,2,KALIMANTAN SELATAN,KAB. KOTABARU,Kelumpang Barat,Female,1959-04-12,12 April 1959,64,2,1959,Boomers
489,777,7411041510040009,85975000,73,Entertainment,0,6,SULAWESI TENGGARA,KAB. KOLAKA TIMUR,Poli Polia,Male,2004-10-15,15 October 2004,19,9,2004,Gen. Z (Zoomers)
490,779,7107052608040009,82333000,35,Marketing,1,2,SULAWESI UTARA,KAB. MINAHASA TENGGARA,Tombatu,Male,2004-08-26,26 August 2004,19,9,2004,Gen. Z (Zoomers)
491,782,5204226208040004,58217000,70,Artist,0,1,NUSA TENGGARA BARAT,KAB. SUMBAWA,Unter Iwes,Female,2004-08-22,22 August 2004,19,4,2004,Gen. Z (Zoomers)
492,785,1802127007890003,115184000,93,Homemaker,1,4,LAMPUNG,KAB. LAMPUNG TENGAH,Seputih Surabaya,Female,1989-07-30,30 July 1989,34,3,1989,Gen. Y (Millenials)
493,786,3518173007930009,54251000,7,Artist,2,6,JAWA TIMUR,KAB. NGANJUK,Gondang,Male,1993-07-30,30 July 1993,30,9,1993,Gen. Y (Millenials)
494,787,1671086607700005,112530000,24,Entertainment,2,6,SUMATERA SELATAN,KOTA PALEMBANG,Sako,Female,1970-07-26,26 July 1970,53,5,1970,Gen. X
495,788,3529201608560017,107409000,2,Artist,1,6,JAWA TIMUR,KAB. SUMENEP,Gayam,Male,1956-08-16,16 August 1956,67,17,1956,Boomers
496,789,7208174909000007,84793000,23,Homemaker,9,6,SULAWESI TENGAH,KAB. PARIGI MOUTONG,Siniu,Female,2000-09-09,09 September 2000,23,7,2000,Gen. Z (Zoomers)
497,790,5105026111980013,66952000,79,Entertainment,1,2,BALI,KAB. KLUNGKUNG,Banjarangkan,Female,1998-11-21,21 November 1998,25,13,1998,Gen. Z (Zoomers)
498,794,7504106411670008,132860000,17,Healthcare,7,2,GORONTALO,KAB. PAHUWATO,Duhiadaa,Female,1967-11-24,24 November 1967,56,8,1967,Gen. X
499,798,3512170309900012,61986000,77,Executive,0,1,JAWA TIMUR,KAB. SITUBONDO,Bungatan,Male,1990-09-03,03 September 1990,33,12,1990,Gen. Y (Millenials)
500,801,1403096610620018,140516000,50,Artist,0,3,RIAU,KAB. BENGKALIS,Mandau,Female,1962-10-26,26 October 1962,61,18,1962,Boomers
501,803,7407086704610010,133822000,78,Marketing,0,4,SULAWESI TENGGARA,KAB. WAKATOBI,Togo Binongko,Female,1961-04-27,27 April 1961,62,10,1961,Boomers
502,804,1806274511790005,175424000,32,Artist,4,5,LAMPUNG,KAB. TANGGAMUS,Bulok,Female,1979-11-05,05 November 1979,44,5,1979,Gen. X
503,805,7102136802560002,121528000,92,Healthcare,8,4,SULAWESI UTARA,KAB. MINAHASA,Pineleng,Female,1956-02-28,28 February 1956,67,2,1956,Boomers
504,806,1602155912930014,189369000,69,Healthcare,0,3,SUMATERA SELATAN,KAB. OGAN KOMERING ILIR,Sungai Menang,Female,1993-12-19,19 December 1993,29,14,1993,Gen. Y (Millenials)
505,808,1101083008980019,57535000,84,Entertainment,1,7,ACEH,KAB. ACEH SELATAN,Tapaktuan,Male,1998-08-30,30 August 1998,25,19,1998,Gen. Z (Zoomers)
506,809,3309135812620017,163509000,51,Healthcare,0,4,JAWA TENGAH,KAB. BOYOLALI,Simo,Female,1962-12-18,18 December 1962,60,17,1962,Boomers
507,812,1202147010860019,184813000,44,Executive,0,2,SUMATERA UTARA,KAB. TAPANULI UTARA,Garoga,Female,1986-10-30,30 October 1986,37,19,1986,Gen. Y (Millenials)
508,813,7105122301640007,187253000,51,Executive,8,7,SULAWESI UTARA,KAB. MINAHASA SELATAN,Tumpaan,Male,1964-01-23,23 January 1964,59,7,1964,Boomers
509,814,1203031604820004,81718000,36,Entertainment,1,3,SUMATERA UTARA,KAB. TAPANULI SELATAN,Angkola Timur,Male,1982-04-16,16 April 1982,41,4,1982,Gen. Y (Millenials)
510,815,5306141908630014,150019000,37,Doctor,1,2,NUSA TENGGARA TIMUR,KAB. FLORES TIMUR,Demon Pagong,Male,1963-08-19,19 August 1963,60,14,1963,Boomers
511,819,5302276012580010,56647000,12,Doctor,6,4,NUSA TENGGARA TIMUR,KAB TIMOR TENGAH SELATAN,Kuatnana,Female,1958-12-20,20 December 1958,64,10,1958,Boomers
512,820,3212164504040015,117477000,48,Healthcare,6,7,JAWA BARAT,KAB. INDRAMAYU,Sindang,Female,2004-04-05,05 April 2004,19,15,2004,Gen. Z (Zoomers)
513,823,9210132005970005,180702000,21,Entertainment,6,1,PAPUA BARAT,KAB. MAYBRAT,Aifat Timur Jauh,Male,1997-05-20,20 May 1997,26,5,1997,Gen. Z (Zoomers)
514,825,9171016309630019,169346000,55,Healthcare,7,2,PAPUA,KOTA JAYAPURA,Jayapura Utara,Female,1963-09-23,23 September 1963,60,19,1963,Boomers
515,826,6106144706560004,93176000,25,Artist,4,1,KALIMANTAN BARAT,KAB. KAPUAS HULU,Badau,Female,1956-06-07,07 June 1956,67,4,1956,Boomers
516,829,3502042607950016,81545000,36,Artist,4,7,JAWA TIMUR,KAB. PONOROGO,Sambit,Male,1995-07-26,26 July 1995,28,16,1995,Gen. Y (Millenials)
517,830,3513022506560008,67372000,75,Artist,0,7,JAWA TIMUR,KAB. PROBOLINGGO,Sumber,Male,1956-06-25,25 June 1956,67,8,1956,Boomers
518,831,1508144909930002,109703000,61,Executive,1,1,JAMBI,KAB. BUNGO,Bathin III Ulu,Female,1993-09-09,09 September 1993,30,2,1993,Gen. Y (Millenials)
519,832,9108130701850018,166697000,39,Marketing,13,4,PAPUA,KAB. PANIAI,Siriwo,Male,1985-01-07,07 January 1985,38,18,1985,Gen. Y (Millenials)
520,833,7309064705830009,124982000,34,Engineer,1,7,SULAWESI SELATAN,KAB. MAROS,Malllawa,Female,1983-05-07,07 May 1983,40,9,1983,Gen. Y (Millenials)
521,836,7413085412720008,117620000,60,Healthcare,7,6,SULAWESI TENGGARA,KAB. MUNA BARAT,Tiworo Utara,Female,1972-12-14,14 December 1972,50,8,1972,Gen. X
522,837,9114162412600011,85351000,57,Healthcare,0,2,PAPUA,KAB. TOLIKARA,Bewani,Male,1960-12-24,24 December 1960,62,11,1960,Boomers
523,838,1214090402580011,174432000,8,Artist,0,7,SUMATERA UTARA,KAB. NIAS SELATAN,Susua,Male,1958-02-04,04 February 1958,65,11,1958,Boomers
524,839,3524131712790008,70787000,68,Doctor,1,3,JAWA TIMUR,KAB. LAMONGAN,Pucuk,Male,1979-12-17,17 December 1979,43,8,1979,Gen. X
525,842,1806116103610008,185388000,54,Healthcare,0,2,LAMPUNG,KAB. TANGGAMUS,Pugung,Female,1961-03-21,21 March 1961,62,8,1961,Boomers
526,844,1809084101560010,184628000,38,Artist,12,2,LAMPUNG,KAB. PESAWARAN,Marga Punduh,Female,1956-01-01,01 January 1956,67,10,1956,Boomers
527,845,9125125005850007,176551000,45,Healthcare,8,1,PAPUA,KAB. PUNCAK,Ogamanim,Female,1985-05-10,10 May 1985,38,7,1985,Gen. Y (Millenials)
528,846,9116026903920018,76422000,21,Healthcare,9,7,PAPUA,KAB. BOVEN DIGOEL,Mindiptana,Female,1992-03-29,29 March 1992,31,18,1992,Gen. Y (Millenials)
529,849,9201145505570006,132951000,26,Healthcare,4,1,PAPUA BARAT,KAB. SORONG,Salawati Selatan,Female,1957-05-15,15 May 1957,66,6,1957,Boomers
530,852,3207145108610015,111859000,86,Healthcare,6,1,JAWA BARAT,KAB. CIAMIS,Sukadana,Female,1961-08-11,11 August 1961,62,15,1961,Boomers
531,855,7105236808010012,131748000,23,Artist,1,3,SULAWESI UTARA,KAB. MINAHASA SELATAN,Suluun Tareran,Female,2001-08-28,28 August 2001,22,12,2001,Gen. Z (Zoomers)
532,858,5302140903020012,155151000,16,Marketing,14,3,NUSA TENGGARA TIMUR,KAB TIMOR TENGAH SELATAN,Batu Putih,Male,2002-03-09,09 March 2002,21,12,2002,Gen. Z (Zoomers)
533,859,5310134101590012,153607000,48,Healthcare,1,4,NUSA TENGGARA TIMUR,KAB. MANGGARAI,Satar Mese Barat,Female,1959-01-01,01 January 1959,64,12,1959,Boomers
534,867,3504116209780017,79801000,77,Doctor,0,2,JAWA TIMUR,KAB. TULUNGAGUNG,Ngunut,Female,1978-09-22,22 September 1978,45,17,1978,Gen. X
535,869,3208305505660010,57337000,14,Healthcare,1,4,JAWA BARAT,KAB. KUNINGAN,Maleber,Female,1966-05-15,15 May 1966,57,10,1966,Gen. X
536,870,1802254309800003,113575000,6,Entertainment,1,2,LAMPUNG,KAB. LAMPUNG TENGAH,Way Seputih,Female,1980-09-03,03 September 1980,43,3,1980,Gen. X
537,871,1501021610600017,122658000,65,Engineer,6,2,JAMBI,KAB. KERINCI,Danau Kerinci,Male,1960-10-16,16 October 1960,63,17,1960,Boomers
538,872,1208236204610014,151836000,13,Artist,0,6,SUMATERA UTARA,KAB. SIMALUNGUN,Bandar,Female,1961-04-22,22 April 1961,62,14,1961,Boomers
539,873,1271086103800011,185900000,80,Homemaker,9,4,SUMATERA UTARA,KOTA MEDAN,Medan Belawan,Female,1980-03-21,21 March 1980,43,11,1980,Gen. X
540,874,3504025408890007,94029000,98,Healthcare,1,4,JAWA TIMUR,KAB. TULUNGAGUNG,Boyolangu,Female,1989-08-14,14 August 1989,34,7,1989,Gen. Y (Millenials)
541,875,6205094502930006,157290000,22,Artist,2,2,KALIMANTAN TENGAH,KAB. BARITO UTARA,Lahei Barat,Female,1993-02-05,05 February 1993,30,6,1993,Gen. Y (Millenials)
542,877,9106150310550018,102016000,37,Artist,0,4,PAPUA,KAB. BIAK NUMFOR,Swandiwe,Male,1955-10-03,03 October 1955,68,18,1955,Boomers
543,880,3514043012980011,128258000,48,Executive,0,2,JAWA TIMUR,KAB. PASURUAN,Lumbang,Male,1998-12-30,30 December 1998,24,11,1998,Gen. Z (Zoomers)
544,881,7315054204940010,62475000,24,Artist,6,4,SULAWESI SELATAN,KAB. PINRANG,Patampanua,Female,1994-04-02,02 April 1994,29,10,1994,Gen. Y (Millenials)
545,883,7308155905930008,59284000,38,Doctor,7,7,SULAWESI SELATAN,KAB. BONE,Palakka,Female,1993-05-19,19 May 1993,30,8,1993,Gen. Y (Millenials)
546,889,7472015004600006,78971000,89,Engineer,1,2,SULAWESI TENGGARA,KOTA BAU BAU,Betoambari,Female,1960-04-10,10 April 1960,63,6,1960,Boomers
547,891,7401142411560003,94199000,71,Artist,5,7,SULAWESI TENGGARA,KAB. KOLAKA,Latambaga,Male,1956-11-24,24 November 1956,67,3,1956,Boomers
548,892,5202094703650001,135705000,48,Engineer,8,7,NUSA TENGGARA BARAT,KAB. LOMBOK TENGAH,Kopang,Female,1965-03-07,07 March 1965,58,1,1965,Gen. X
549,893,3516023008710011,130573000,31,Entertainment,8,3,JAWA TIMUR,KAB. MOJOKERTO,Gondang,Male,1971-08-30,30 August 1971,52,11,1971,Gen. X
550,895,1606155601920011,144582000,89,Doctor,1,1,SUMATERA SELATAN,KAB. MUSI BANYUASIN,Jirak Jaya,Female,1992-01-16,16 January 1992,31,11,1992,Gen. Y (Millenials)
551,898,7208211703050010,62362000,81,Lawyer,7,3,SULAWESI TENGAH,KAB. PARIGI MOUTONG,Bolano,Male,2005-03-17,17 March 2005,18,10,2005,Gen. Z (Zoomers)
552,902,3101022609700015,160980000,62,Doctor,4,2,DKI JAKARTA,KAB. ADM. KEP. SERIBU,Kepulauan Seribu Selatan,Male,1970-09-26,26 September 1970,53,15,1970,Gen. X
553,905,7307036707760004,157661000,57,Healthcare,6,6,SULAWESI SELATAN,KAB. SINJAI,Sinjai Timur,Female,1976-07-27,27 July 1976,47,4,1976,Gen. X
554,906,3318205704570001,118385000,8,Healthcare,10,3,JAWA TENGAH,KAB. PATI,Dukuhseti,Female,1957-04-17,17 April 1957,66,1,1957,Boomers
555,907,6202104601060003,116463000,100,Artist,8,4,KALIMANTAN TENGAH,KAB. KOTAWARINGIN TIMUR,Antang Kalang,Female,2006-01-06,06 January 2006,17,3,2006,Gen. Z (Zoomers)
556,910,5308164410710017,167214000,94,Homemaker,8,7,NUSA TENGGARA TIMUR,KAB. ENDE,Ndona Timur,Female,1971-10-04,04 October 1971,52,17,1971,Gen. X
557,911,7210051110020001,69644000,19,Artist,5,1,SULAWESI TENGAH,KAB. SIGI,Kulawi,Male,2002-10-11,11 October 2002,21,1,2002,Gen. Z (Zoomers)
558,912,3328167006040017,120215000,46,Homemaker,7,2,JAWA TENGAH,KAB. TEGAL,Suradadi,Female,2004-06-30,30 June 2004,19,17,2004,Gen. Z (Zoomers)
559,913,3526184203940018,180401000,23,Engineer,7,6,JAWA TIMUR,KAB. BANGKALAN,Galis,Female,1994-03-02,02 March 1994,29,18,1994,Gen. Y (Millenials)
560,914,2101106010830013,113739000,93,Artist,5,7,KEPULAUAN RIAU,KAB. BINTAN,Telok Sebong,Female,1983-10-20,20 October 1983,40,13,1983,Gen. Y (Millenials)
561,917,1108226708990014,67582000,13,Artist,1,3,ACEH,KAB. ACEH UTARA,Simpang Kramat,Female,1999-08-27,27 August 1999,24,14,1999,Gen. Z (Zoomers)
562,920,8203124606670018,98980000,65,Engineer,0,1,MALUKU UTARA,KAB. HALMAHERA UTARA,Tobelo Timur,Female,1967-06-06,06 June 1967,56,18,1967,Gen. X
563,922,1704141208710010,189091000,12,Artist,0,6,BENGKULU,KAB. KAUR,Padang Guci Hilir,Male,1971-08-12,12 August 1971,52,10,1971,Gen. X
564,924,3326050901930004,106314000,16,Artist,0,7,JAWA TENGAH,KAB. PEKALONGAN,Talun,Male,1993-01-09,09 January 1993,30,4,1993,Gen. Y (Millenials)
565,928,1377042006980014,81367000,87,Not Employed,0,3,SUMATERA BARAT,KOTA PARIAMAN,Pariaman Timur,Male,1998-06-20,20 June 1998,25,14,1998,Gen. Z (Zoomers)
566,933,6201042002720012,162072000,86,Engineer,1,1,KALIMANTAN TENGAH,KAB. KOTAWARINGIN BARAT,Arut Utara,Male,1972-02-20,20 February 1972,51,12,1972,Gen. X
567,934,3205351908600018,172872000,11,Healthcare,0,7,JAWA BARAT,KAB. GARUT,Cisewu,Male,1960-08-19,19 August 1960,63,18,1960,Boomers
568,935,3211176012930007,182162000,6,Artist,1,3,JAWA BARAT,KAB. SUMEDANG,Sumedang Selatan,Female,1993-12-20,20 December 1993,29,7,1993,Gen. Y (Millenials)
569,936,1113096105550016,71467000,81,Artist,5,7,ACEH,KAB. GAYO LUES,Blangjerango,Female,1955-05-21,21 May 1955,68,16,1955,Boomers
570,937,6402084911020011,85568000,1,Healthcare,0,6,KALIMANTAN TIMUR,KAB. KUTAI KARTANEGARA,Kota Bangun,Female,2002-11-09,09 November 2002,21,11,2002,Gen. Z (Zoomers)
571,941,1209195912720015,70152000,29,Healthcare,0,2,SUMATERA UTARA,KAB. ASAHAN,Kota Kisaran Barat,Female,1972-12-19,19 December 1972,50,15,1972,Gen. X
572,942,3515011111050004,185861000,82,Artist,3,6,JAWA TIMUR,KAB. SIDOARJO,Tarik,Male,2005-11-11,11 November 2005,18,4,2005,Gen. Z (Zoomers)
573,943,7602041108800002,162595000,17,Artist,3,3,SULAWESI BARAT,KAB. MAMUJU,Kalumpang,Male,1980-08-11,11 August 1980,43,2,1980,Gen. X
574,944,7504046009940001,80098000,54,Lawyer,10,6,GORONTALO,KAB. PAHUWATO,Marisa,Female,1994-09-20,20 September 1994,29,1,1994,Gen. Y (Millenials)
575,945,6302176509030003,184801000,8,Lawyer,1,1,KALIMANTAN SELATAN,KAB. KOTABARU,Kelumpang Hilir,Female,2003-09-25,25 September 2003,20,3,2003,Gen. Z (Zoomers)
576,946,6106015612840017,58908000,37,Artist,6,6,KALIMANTAN BARAT,KAB. KAPUAS HULU,Putussibau Utara,Female,1984-12-16,16 December 1984,38,17,1984,Gen. Y (Millenials)
577,948,9204064504780012,135174000,39,Artist,9,4,PAPUA BARAT,KAB. SORONG SELATAN,Sawiat,Female,1978-04-05,05 April 1978,45,12,1978,Gen. X
578,949,9118156701580007,114244000,64,Artist,0,1,PAPUA,KAB. ASMAT,Kopay,Female,1958-01-27,27 January 1958,65,7,1958,Boomers
579,950,3401075911590016,157207000,52,Healthcare,0,4,DAERAH ISTIMEWA YOGYAKARTA,KAB. KULON PROGO,Pengasih,Female,1959-11-19,19 November 1959,64,16,1959,Boomers
580,952,1202072003690017,51166000,24,Entertainment,0,7,SUMATERA UTARA,KAB. TAPANULI UTARA,Simangumban,Male,1969-03-20,20 March 1969,54,17,1969,Gen. X
581,953,7103175911910003,130118000,36,Artist,0,4,SULAWESI UTARA,KAB. KEPULAUAN SANGIHE,Tahuna,Female,1991-11-19,19 November 1991,32,3,1991,Gen. Y (Millenials)
582,954,3275020605940012,87014000,71,Doctor,11,4,JAWA BARAT,KOTA BEKASI,Bekasi Barat,Male,1994-05-06,06 May 1994,29,12,1994,Gen. Y (Millenials)
583,955,3526056806980003,111379000,93,Artist,0,2,JAWA TIMUR,KAB. BANGKALAN,Arosbaya,Female,1998-06-28,28 June 1998,25,3,1998,Gen. Z (Zoomers)
584,957,3575034406680018,90558000,49,Healthcare,8,2,JAWA TIMUR,KOTA PASURUAN,Bugul Kidul,Female,1968-06-04,04 June 1968,55,18,1968,Gen. X
585,963,3579024503600004,120955000,79,Artist,6,1,JAWA TIMUR,KOTA BATU,Bumiaji,Female,1960-03-05,05 March 1960,63,4,1960,Boomers
586,966,9102662501640012,161091000,56,Engineer,9,1,PAPUA,KAB. JAYAWIJAYA,Popugoba,Male,1964-01-25,25 January 1964,59,12,1964,Boomers
587,967,3519035205970002,69988000,2,Homemaker,5,4,JAWA TIMUR,KAB. MADIUN,Geger,Female,1997-05-12,12 May 1997,26,2,1997,Gen. Z (Zoomers)
588,969,1709053010910005,186897000,49,Healthcare,1,7,BENGKULU,KAB. BENGKULU TENGAH,Pagar Jati,Male,1991-10-30,30 October 1991,32,5,1991,Gen. Y (Millenials)
589,971,7408081105920010,188620000,30,Artist,3,6,SULAWESI TENGGARA,KAB. KOLAKA UTARA,Lambai,Male,1992-05-11,11 May 1992,31,10,1992,Gen. Y (Millenials)
590,972,9116044810640006,108675000,57,Artist,4,5,PAPUA,KAB. BOVEN DIGOEL,Kouh,Female,1964-10-08,08 October 1964,59,6,1964,Boomers
591,976,1302102002640015,97185000,87,Entertainment,0,5,SUMATERA BARAT,KAB. SOLOK,Kubung,Male,1964-02-20,20 February 1964,59,15,1964,Boomers
592,977,5301165512670006,103838000,17,Artist,1,2,NUSA TENGGARA TIMUR,KAB. KUPANG,Nekamese,Female,1967-12-15,15 December 1967,55,6,1967,Gen. X
593,978,1377041405050016,129260000,11,Doctor,1,3,SUMATERA BARAT,KOTA PARIAMAN,Pariaman Timur,Male,2005-05-14,14 May 2005,18,16,2005,Gen. Z (Zoomers)
594,979,3404076602570004,151184000,19,Artist,1,4,DAERAH ISTIMEWA YOGYAKARTA,KAB. SLEMAN,Depok,Female,1957-02-26,26 February 1957,66,4,1957,Boomers
595,980,1221124708560016,177512000,62,Engineer,2,3,SUMATERA UTARA,KAB. PADANG LAWAS,Sihapas Barumun,Female,1956-08-07,07 August 1956,67,16,1956,Boomers
596,981,3503052910840003,140099000,51,Lawyer,0,7,JAWA TIMUR,KAB. TRENGGALEK,Tugu,Male,1984-10-29,29 October 1984,39,3,1984,Gen. Y (Millenials)
597,982,5104011903000009,67535000,97,Healthcare,7,6,BALI,KAB. GIANYAR,Sukawati,Male,2000-03-19,19 March 2000,23,9,2000,Gen. Z (Zoomers)
598,983,6103090412760016,133236000,61,Executive,1,6,KALIMANTAN BARAT,KAB. SANGGAU,Parindu,Male,1976-12-04,04 December 1976,47,16,1976,Gen. X
599,984,3529046412820012,87975000,5,Homemaker,9,7,JAWA TIMUR,KAB. SUMENEP,Talango,Female,1982-12-24,24 December 1982,40,12,1982,Gen. Y (Millenials)
600,985,6310105511830007,164350000,23,Healthcare,0,5,KALIMANTAN SELATAN,KAB. TANAH BUMBU,Kuranji,Female,1983-11-15,15 November 1983,40,7,1983,Gen. Y (Millenials)
601,986,3207041509870016,55109000,53,Artist,8,3,JAWA BARAT,KAB. CIAMIS,Sadananya,Male,1987-09-15,15 September 1987,36,16,1987,Gen. Y (Millenials)
602,988,3273115203630019,185306000,47,Entertainment,0,2,JAWA BARAT,KOTA BANDUNG,Regol,Female,1963-03-12,12 March 1963,60,19,1963,Boomers
603,989,5311054812990002,154787000,84,Executive,3,5,NUSA TENGGARA TIMUR,KAB. SUMBA TIMUR,Tabundung,Female,1999-12-08,08 December 1999,23,2,1999,Gen. Z (Zoomers)
604,990,7414076104060008,109759000,96,Artist,9,3,SULAWESI TENGGARA,KAB. BUTON TENGAH,Sangia Wambulu,Female,2006-04-21,21 April 2006,17,8,2006,Gen. Z (Zoomers)
605,992,3601191103910012,130697000,93,Artist,1,2,BANTEN,KAB. PANDEGLANG,Kaduhejo,Male,1991-03-11,11 March 1991,32,12,1991,Gen. Y (Millenials)
606,993,6110032205840006,115916000,24,Doctor,13,6,KALIMANTAN BARAT,KAB. MELAWI,Ella Hilir,Male,1984-05-22,22 May 1984,39,6,1984,Gen. Y (Millenials)
607,994,8204086908730015,69814000,53,Artist,9,2,MALUKU UTARA,KAB. HALMAHERA SELATAN,Bacan,Female,1973-08-29,29 August 1973,50,15,1973,Gen. X
608,996,5204141301580002,56583000,65,Healthcare,2,3,NUSA TENGGARA BARAT,KAB. SUMBAWA,Empang,Male,1958-01-13,13 January 1958,65,2,1958,Boomers
609,997,3502054603060005,185843000,36,Artist,4,3,JAWA TIMUR,KAB. PONOROGO,Sawoo,Female,2006-03-06,06 March 2006,17,5,2006,Gen. Z (Zoomers)
610,998,7201116106920003,171825000,22,Entertainment,10,4,SULAWESI TENGAH,KAB. BANGGAI,Luwuk Timur,Female,1992-06-21,21 June 1992,31,3,1992,Gen. Y (Millenials)
611,999,7505021207990006,77976000,95,Artist,11,3,GORONTALO,KAB. GORONTALO UTARA,Kwandang,Male,1999-07-12,12 July 1999,24,6,1999,Gen. Z (Zoomers)
612,1003,6207102306900013,158335000,45,Healthcare,2,5,KALIMANTAN TENGAH,KAB. SERUYAN,Suling Tambun,Male,1990-06-23,23 June 1990,33,13,1990,Gen. Y (Millenials)
613,1005,9124071909560006,119625000,3,Healthcare,4,4,PAPUA,KAB. NDUGA,Mbuwa,Male,1956-09-19,19 September 1956,67,6,1956,Boomers
614,1007,3312255812620014,101007000,60,Lawyer,0,6,JAWA TENGAH,KAB. WONOGIRI,Puhpelem,Female,1962-12-18,18 December 1962,60,14,1962,Boomers
